id,listing_type,title,property_name,project,location,price,price_per_sqft,area,area_unit,area_type,bhk,bathrooms,possession,highlights,nearby,description,builder,posted_by,image,url,configurations,source_page
Q92292808,PROPERTY,"4 BHK Flat in Parel, Mumbai","4 BHK Flat in Parel, Mumbai",L&T Crescent Bay,"Parel, Mumbai",₹14 Cr,"₹53,763 /sqft","2,604 sqft",(242 sqm),Carpet Area,4 BHK,5,Ready To Move,53rd out of 54 Floors | 3 Covered Parking,,"Containing 4 bedroom(s), 5 bathrooms and 3 balconies, this flat is spread over a carpet area of 2604 sq.Ft. This flat lies on the 53rd level of a 54 storey building. An added advantage of this 5-10 years old flat is that it is available for immediate possession as the project is already ready to move. The well built marble flooring enhances the aesthetic appeal of this flat. L&t crescent bay is...",PRAMOD GAIKAR,Dealer,,https://www.99acres.com/4-bhk-bedroom-apartment-flat-for-sale-in-l-t-crescent-bay-parel-south-mumbai-2604-sqft-spid-Q92292808,,4
Y92071686,PROPERTY,"4 BHK Flat in Parel, Mumbai","4 BHK Flat in Parel, Mumbai",L&T Crescent Bay,"Parel, Mumbai",₹15.59 Cr,"₹59,961 /sqft","2,600 sqft",(242 sqm),Carpet Area,4 BHK,5,Ready To Move,51st out of 54 Floors | Overlooking Park,,"The flat is over 2600 sq.Ft. Carpet area and comes with 4 bedroom(s), 5 bathrooms and 1 balcony. This flat lies on the 51st level of a 54 storey building. An added advantage of this 1-5 years old flat is that it is available for immediate possession as the project is already ready to move. Many of the modern amenities being offered, like swimming pool, fitness centre / gym, club house, park, cc...",Dream Properties,,,https://www.99acres.com/4-bhk-bedroom-apartment-flat-for-sale-in-l-t-crescent-bay-parel-south-mumbai-2600-sqft-spid-Y92071686,,4
I91848110,PROPERTY,"4 BHK Flat in Parel, Mumbai","4 BHK Flat in Parel, Mumbai",L&T Crescent Bay,"Parel, Mumbai",₹16.4 Cr,"₹64,313 /sqft","2,550 sqft",(237 sqm),Carpet Area,4 BHK,4,Ready To Move,65th out of 67 Floors | Overlooking Park,,"This property faces the east direction. Constructed on a carpet area of 2550 sq.Ft., the flat comprises 4 bedroom(s), 4 bathrooms and 1 balcony. The residential building has 67 floors in total and the flat for sale is located on the 65th floor. This 1-5 years old property is available for immediate possession as the project is ready to move. The beautifully designed vitrified flooring enhances ...",L.T REALTY,Dealer,,https://www.99acres.com/4-bhk-bedroom-apartment-flat-for-sale-in-l-t-crescent-bay-parel-south-mumbai-2550-sqft-spid-I91848110,,4
C91974276,PROPERTY,"3 BHK Flat in Parel, Mumbai","3 BHK Flat in Parel, Mumbai",L&T Crescent Bay,"Parel, Mumbai",₹11.6 Cr,"₹70,516 /sqft","1,645 sqft",(153 sqm),Carpet Area,3 BHK,3,Ready To Move,42nd out of 59 Floors | 2 Covered Parking,,L&t crescent bay at parel is luxury residential project offers 3/4bhk grand residences. Book reay to move ultra luxury 3/4bhk with deck at l&t parel starting at 11.87cr all incl. View floor plan,Property Pro,,,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-l-t-crescent-bay-parel-south-mumbai-1645-sqft-spid-C91974276,,4
X91827204,PROPERTY,"3 BHK Flat in Parel, Mumbai","3 BHK Flat in Parel, Mumbai",L&T Crescent Bay,"Parel, Mumbai",₹11.87 Cr,"₹56,523 /sqft","2,100 sqft",(195 sqm),Super Built-up Area,3 BHK,3,Ready To Move,30th out of 59 Floors | Overlooking Park,,"The flat is east-Facing. The flat occupies a super built up area of 2100 sq.Ft. That consists of 3 bedrooms, 3 bathrooms . The property is located on the 30th floor of a 59 floors tall building. An added advantage of this 0-1 year old flat is that it is available for immediate possession as the project is already ready to move. The vitrified flooring of this flat is beautifully designed and hel...",JAI AMBE ADVISORY PVT LTD,,,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-l-t-crescent-bay-parel-south-mumbai-2100-sqft-spid-X91827204,,4
X92949242,PROPERTY,"3 BHK Flat in Parel, Mumbai","3 BHK Flat in Parel, Mumbai",L&T Crescent Bay,"Parel, Mumbai",₹11.87 Cr,"₹65,944 /sqft","1,800 sqft",(167 sqm),Carpet Area,3 BHK,3,Ready To Move,26th out of 59 Floors | Overlooking Main Road,,"The flat is west-Facing. The flat occupies a carpet area of 1800 sq.Ft. That consists of 3 bedrooms, 3 bathrooms and 1 balcony. The property is located on the 26th floor of a 59 floors tall building. The flat is currently under construction stage and you can expect to get the possession of the property immediately. The vitrified flooring of this flat is beautifully designed and helps to give it...",Ask realtors,,,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-l-t-crescent-bay-parel-south-mumbai-1800-sqft-spid-X92949242,,4
B92208000,PROPERTY,"3 BHK Flat in Parel, Mumbai","3 BHK Flat in Parel, Mumbai",L&T Crescent Bay,"Parel, Mumbai",₹11.8 Cr,"₹66,329 /sqft","1,779 sqft",(165 sqm),Carpet Area,3 BHK,4,Ready To Move,50th out of 54 Floors | Overlooking Park,,"The flat is facing the west direction. Containing 3 bedroom(s), 4 bathrooms and 1 balcony, this flat is spread over a carpet area of 1779 sq.Ft. The flat has a total of 54 floors and this property is situated on 50th floor. This is a ready to move project and the property is 1-5 years old. The well built marble flooring enhances the aesthetic appeal of this flat. L&t crescent bay is designed ve...",IRICA REALTY,Dealer,,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-l-t-crescent-bay-parel-south-mumbai-1779-sqft-spid-B92208000,,4
A93271816,PROPERTY,"4 BHK Flat in Parel, Mumbai","4 BHK Flat in Parel, Mumbai",L&T Crescent Bay,"Parel, Mumbai",₹13 Cr,"₹48,148 /sqft","2,700 sqft",(251 sqm),Carpet Area,4 BHK,6,Ready To Move,52nd out of 59 Floors | Overlooking Cityscape,,"This property faces the east direction. The flat is over 2700 sq.Ft. Carpet area and comes with 4 bedroom(s), 6 bathrooms and more than 3 balconies. The flat has a total of 59 floors and this property is situated on 52nd floor. This residential property is still under construction and will be available for possession immediately. The italian marble flooring of this flat is beautifully designed ...",Jai Ambe Real estate,Dealer,,https://www.99acres.com/4-bhk-bedroom-apartment-flat-for-sale-in-l-t-crescent-bay-parel-south-mumbai-2700-sqft-spid-A93271816,,4
H91827312,PROPERTY,"4 BHK Flat in Parel, Mumbai","4 BHK Flat in Parel, Mumbai",L&T Crescent Bay,"Parel, Mumbai",₹16.55 Cr,"₹61,296 /sqft","2,700 sqft",(251 sqm),Super Built-up Area,4 BHK,4,Ready To Move,35th out of 59 Floors | Overlooking Park,,"The flat is east-Facing. Containing 4 bedroom(s), 4 bathrooms , this flat is spread over a super built up area of 2700 sq.Ft. The residential building has 59 floors in total and the flat for sale is located on the 35th floor. As the project is already ready to move, so you can easily move into this 0-1 year old property. The flat comes well built with vitrified flooring options. The flat will o...",JAI AMBE ADVISORY PVT LTD,,,https://www.99acres.com/4-bhk-bedroom-apartment-flat-for-sale-in-l-t-crescent-bay-parel-south-mumbai-2700-sqft-spid-H91827312,,4
G81895180,PROPERTY,"3 BHK Flat in Parel, Mumbai","3 BHK Flat in Parel, Mumbai",L&T Crescent Bay,"Parel, Mumbai",₹6.75 Cr,"₹55,970 /sqft","1,206 sqft",(112 sqm),Carpet Area,3 BHK,3,Ready To Move,47th out of 59 Floors | Overlooking Main Road,,"L&t crescent bay, parel Luxury residential project by l&t realty and omkar realtors. Key features - 2bhk, 3bhk, and 4bhk apartments - 5.48 acres of land with 70% open space - 6 towers, 59 floors, and 1282 units - Rera registered project - 52 amenities for a luxurious living experience Available unit - 3bhk with deck, 1206 sqft, higher floor, furnished - 1 premium covered parking on ground floor...",K.Hemandas real estate,Dealer,,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-l-t-crescent-bay-parel-south-mumbai-1206-sqft-r3-spid-G81895180,,5
M83823770,PROPERTY,"2 BHK Flat in Parmanand Wadi, Parel","2 BHK Flat in Parmanand Wadi, Parel",Omkar Veda Exclusive,"Parmanand Wadi, Parel",₹3.5 Cr,"₹38,888 /sqft",900 sqft,(84 sqm),Carpet Area,2 BHK,2,Ready To Move,14th out of 27 Floors | Overlooking Park,,"Omkar veda exclusive is one of the most popular destination for buying apartments/ flats in parmanand wadi, mumbai south. You too can be a part of this society by purchasing this 2 bhk flat here. This property faces the east direction. Constructed on a carpet area of 900 sq.Ft., the flat comprises 2 bedroom(s), 2 bathrooms and 3 balconies. This flat is situated on the 14th floor of this 27 floo...",Kothari Realtors,,,https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-omkar-veda-exclusive-parmanand-wadi-mumbai-south-900-sqft-r4-spid-M83823770,,5
O88279034,PROPERTY,"3 BHK Flat in Parel, Mumbai","3 BHK Flat in Parel, Mumbai",Kalpataru Habitat,"Parel, Mumbai",₹7 Cr,"₹52,671 /sqft","1,329 sqft",(123 sqm),Carpet Area,3 BHK,3,Ready To Move,3rd out of 20 Floors,,"This property faces the north-East direction. The flat occupies a carpet area of 1329 sq.Ft. That consists of 3 bedrooms, 3 bathrooms . This flat lies on the 12th level of a 20 storey building. This 10+ years old property is available for immediate possession as the project is ready to move. The vitrified flooring of this flat is beautifully designed and helps to give it a pleasing look. Anothe...",K.Hemandas real estate,Dealer,,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-kalpataru-habitat-parel-south-mumbai-1329-sqft-r1-spid-O88279034,,5
R91317586,PROPERTY,"2 BHK Flat in Abhyudaya Nagar, Parel","2 BHK Flat in Abhyudaya Nagar, Parel",Rushabh Tower,"Abhyudaya Nagar, Parel",₹3.3 Cr,"₹32,289 /sqft","1,022 sqft",(95 sqm),Built-up Area,2 BHK,2,Ready To Move,14th out of 22 Floors | East Facing,,"Offering immediate possession, this 2 bhk flat spans 1022 sqft on the 14th floor of a 22-Story high-Rise at rushabh tower, abhyudaya nagar, parel. Over 10 years old, it features 2 bedrooms, 2 bathrooms, lift access, and is unfurnished. Residents enjoy nearby religious sites, hospitals, parking, and a fitness center, combining convenience with comfort.",Owner,2mo ago,,https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-rushabh-tower-abhyudaya-nagar-mumbai-south-1022-sqft-spid-R91317586,,5
V84770526,PROPERTY,"2 BHK Flat in Parmanand Wadi, Parel","2 BHK Flat in Parmanand Wadi, Parel",Omkar Veda Exclusive,"Parmanand Wadi, Parel",₹3.3 Cr,"₹26,400 /sqft","1,250 sqft",(116 sqm),Built-up Area,2 BHK,2,Ready To Move,13th out of 27 Floors | East Facing,,"This 2 bhk in parel for sale is an ideal home , its spacious and comfortable. This home is 1250 sqft. & comes with a large parking space for car. With community centre, kids playing zone, gym, garden & swimming pool available in this home, you will always have something to do here. As this home comes with visitor parking, fire fighting equipment & waste treatment plant & more such amenities.",Owner,3mo ago,,https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-omkar-veda-exclusive-parmanand-wadi-mumbai-south-1250-sqft-spid-V84770526,,5
V78435351,PROPERTY,"2 BHK Flat in Parel, Mumbai","2 BHK Flat in Parel, Mumbai",L&T Crescent Bay,"Parel, Mumbai",₹3.75 Cr,"₹39,473 /sqft",950 sqft,(130 sqm),Carpet Area,2 BHK,2,Ready To Move,15th out of 59 Floors | 2 Covered Parking,,Available elegant apartment for sale in a prime location. Additional details :,Excel Realty,,,https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-l-t-crescent-bay-parel-south-mumbai-1400-sqft-r1-spid-V78435351,,5
F88467570,PROPERTY,"2 BHK Flat in Parel, Mumbai","2 BHK Flat in Parel, Mumbai",L&T Crescent Bay,"Parel, Mumbai",₹4.25 Cr,"₹44,456 /sqft",956 sqft,(89 sqm),Carpet Area,2 BHK,2,Ready To Move,36th out of 59 Floors | Overlooking Park,,"This property faces the east direction. Containing 2 bedroom(s), 2 bathrooms and 2 balconies, this flat is spread over a carpet area of 956 sq.Ft. This flat lies on the 36th level of a 59 storey building. As the project is already ready to move, so you can easily move into this 1-5 years old property. The floor of this flat is beautifully designed using vitrified flooring, giving the flat an al...",Kothari Realtors,,,https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-l-t-crescent-bay-parel-south-mumbai-956-sqft-r2-spid-F88467570,,5
D90193534,PROPERTY,"2 BHK Flat in Parel, Mumbai","2 BHK Flat in Parel, Mumbai",22 Dhuleva,"Parel, Mumbai",₹2.9 Cr,"₹41,673 /sqft",695.89 sqft,(109 sqm),Carpet Area,2 BHK,2,Ready To Move,16th out of 21 Floors | Overlooking Main Road,,"Fully furnished flat taste fully made, higher floor very clear view of west. Vastu complaint flat, open area 3 flats per floor. Corner property connected to stations and markets.",D A Ventures,Dealer,,https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-22-dhuleva-parel-south-mumbai-1169-sqft-r1-spid-D90193534,,5
B90734114,PROPERTY,"2 BHK Flat in Lalbaug, Parel","2 BHK Flat in Lalbaug, Parel",Promesa-Fremont,"Lalbaug, Parel",₹2.97 Cr,"₹42,307 /sqft",702 sqft,(65 sqm),Carpet Area,2 BHK,2,Under Construction,49th out of 60 Floors | Overlooking Park,,"To provide luxurious and exclusive homes in the center of mumbai south, darsshan properties has introduced darsshan promesa fremont, the pinnacle of luxury living. Darsshan promesa fremont lalbaug offers stylish residences in the shape of magnificent apartments, redefining comfortable living. This project is a fresh launch. Darsshan promesa fremont, which was painstakingly designed to raise the...",JLL,,,https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-lalbaug-south-mumbai-702-sqft-spid-B90734114,,5
N90911046,PROPERTY,"2 BHK Flat in Parel, Mumbai","2 BHK Flat in Parel, Mumbai",L&T Crescent Bay,"Parel, Mumbai",₹3.5 Cr,"₹35,897 /sqft",975 sqft,(91 sqm),Carpet Area,2 BHK,2,Ready To Move,35th out of 59 Floors | Overlooking Park,,"The flat is north-East-Facing. Containing 2 bedroom(s), 2 bathrooms and 1 balcony, this flat is spread over a carpet area of 975 sq.Ft. The flat has a total of 59 floors and this property is situated on 35th floor. As the project is already ready to move, so you can easily move into this 10+ years old property. The well built ceramic flooring enhances the aesthetic appeal of this flat. The flat...",SOBO PROPERTIES & SERVICES,Dealer,,https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-l-t-crescent-bay-parel-south-mumbai-975-sqft-r1-spid-N90911046,,5
K92273920,PROPERTY,"2 BHK Flat in Parel, Mumbai","2 BHK Flat in Parel, Mumbai",L&T Crescent Bay,"Parel, Mumbai",₹3.65 Cr,"₹38,421 /sqft",950 sqft,(88 sqm),Carpet Area,2 BHK,2,Ready To Move,22nd out of 49 Floors | Overlooking Main Road,,"The flat is east-Facing. Constructed on a carpet area of 950 sq.Ft., the flat comprises 2 bedroom(s), 2 bathrooms and 2 balconies. The residential building has 49 floors in total and the flat for sale is located on the 22nd floor. As the project is already ready to move, so you can easily move into this 1-5 years old property. The floor of this flat is beautifully designed using marble flooring...",IMPERIAL ESTATE,Dealer,,https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-l-t-crescent-bay-parel-south-mumbai-950-sqft-spid-K92273920,,5
J83831224,PROPERTY,"2 BHK Flat in Parel, Mumbai","2 BHK Flat in Parel, Mumbai",Dharti Heights,"Parel, Mumbai",₹3.56 Cr,"₹38,992 /sqft",913 sqft,(85 sqm),Carpet Area,2 BHK,2,Ready To Move,22nd out of 39 Floors | Overlooking Park,,"This 2 bhk apartment is available for sale in dharti heights, one of the most prominent projects for flats in parel, mumbai south. The flat is facing the west direction. The floor plan additionally contains 2 bedroom(s), 2 bathrooms . All in all, the flat is spread over a carpet area of 913 sq.Ft. This flat is situated on the 22nd floor of this 39 floors tall residential building. As the projec...",Ask realtors,,,https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-parel-south-mumbai-913-sqft-r1-spid-J83831224,,5
M89683686,PROPERTY,"2 BHK Flat in Parel East, Mumbai","2 BHK Flat in Parel East, Mumbai","RUSTOMJEE VISTA BAY,PAREL,MUMBAI","Parel East, Mumbai",₹3.3 Cr,"₹40,993 /sqft",805 sqft,(75 sqm),Built-up Area,2 BHK,3,Under Construction,30th out of 33 Floors | Overlooking Park,,"The flat occupies a built up area of 805 sq.Ft. That consists of 2 bedrooms, 3 bathrooms . The flat has a total of 33 floors and this property is situated on 30th floor. The flat is currently under construction stage and you can expect to get the possession of the property by january 2031.Call us for more info and site visit",Dream Properties,,,https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-parel-east-south-mumbai-805-sqft-r2-spid-M89683686,,5
G89355281,PROPERTY,"2 BHK Flat in Parel East, Mumbai","2 BHK Flat in Parel East, Mumbai",Sattva Sumera,"Parel East, Mumbai",₹3.2 Cr,"₹40,000 /sqft",800 sqft,(74 sqm),Carpet Area,2 BHK,2,Under Construction,40th out of 62 Floors | TATA Hospital within 500m,,"This property faces the west direction. The flat is over 750 sq.Ft. Carpet area and comes with 2 bedroom(s), 2 bathrooms and 1 balcony. This flat lies on the 40th level of a 62 storey building. This residential flat is currently under construction and you can expect the possession of the same by march 2030. The flat comes well built with marble flooring options. Another plus point for this is t...",Flat for Sale,Dealer,,https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-parel-east-south-mumbai-800-sqft-r1-spid-G89355281,,5
