,id,listing_type,title,property_name,project,location,price,price_per_sqft,area,area_unit,area_type,bhk,bathrooms,possession,highlights,nearby,description,builder,posted_by,image,url,configurations,source_page
5837,Z90288954,PROPERTY,"2 BHK Flat in Parel, Mumbai","2 BHK Flat in Parel, Mumbai",Lodha Venezia,"Parel, Mumbai",₹4.5 Cr,"₹53,956 /sqft",834 sqft,(77 sqm),Carpet Area,2 BHK,2.0,Ready To Move,20th out of 65 Floors | Overlooking Park,,"This residential flat is south-Facing direction. Containing 2 bedroom(s), 2 bathrooms and 1 balcony, this flat is spread over a carpet area of 834 sq.Ft. This flat is situated on the 20th floor of this 65 floors tall residential building. Being a ready to move project, you can expect immediate possession of this 1-5 years old property. The marble flooring of this flat is beautifully designed an...",Sagar Reality,Dealer,,https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-lodha-venezia-parel-south-mumbai-834-sqft-spid-Z90288954,,2
5838,C91502534,PROPERTY,"3 BHK Flat in Parel, Mumbai","3 BHK Flat in Parel, Mumbai",L&T Crescent Bay,"Parel, Mumbai",₹6 Cr,"₹30,000 /sqft","2,000 sqft",(186 sqm),Super Built-up Area,3 BHK,3.0,Ready To Move,20th out of 54 Floors | Overlooking Park,,"Crescent bay, mumbai's finest landmark in parel, features six residential towers forming a crescent shape. Each tower, built on an elevated podium, offers panoramic views of the city skyline and arabian sea. Parel is a fast-Developing residential locality known for its prime commercial centers, reputed schools, hospitals, banks, luxury retail stores, shopping malls, and premium entertainment hu...",Vaibhav Realty,Dealer,,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-l-t-crescent-bay-parel-south-mumbai-2000-sqft-spid-C91502534,,2
5839,E93302224,PROPERTY,"3 BHK Flat in Lalbaug, Parel","3 BHK Flat in Lalbaug, Parel",Pier 33,"Lalbaug, Parel",₹6.66 Cr,"₹41,651 /sqft","1,599 sqft",(149 sqm),Carpet Area,3 BHK,3.0,Ready To Move,9th out of 23 Floors | Overlooking Main Road,,"This residential flat is west-Facing direction. The floor plan additionally contains 3 bedroom(s), 3 bathrooms . All in all, the flat is spread over a carpet area of 1599 sq.Ft. The residential building has 23 floors in total and the flat for sale is located on the 9th floor. This residential flat is currently under construction and you can expect the possession of the same immediately. The flo...",Ask realtors,,,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-lalbaug-south-mumbai-1599-sqft-spid-E93302224,,3
5840,C93302146,PROPERTY,"3 BHK Flat in Lalbaug, Parel","3 BHK Flat in Lalbaug, Parel",Pier 33,"Lalbaug, Parel",₹6.65 Cr,"₹41,588 /sqft","1,599 sqft",(149 sqm),Carpet Area,3 BHK,3.0,Ready To Move,8th out of 23 Floors | Overlooking Main Road,,"This is a west-Facing property. The flat occupies a carpet area of 1599 sq.Ft. That consists of 3 bedrooms, 3 bathrooms . This flat lies on the 8th level of a 23 storey building. As the property is currently under construction , you can expect to get the possession immediately. The flat comes well built with vitrified flooring options. Many of the modern amenities being offered, like swimming p...",Ask realtors,,,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-lalbaug-south-mumbai-1599-sqft-spid-C93302146,,3
5841,C92274894,PROPERTY,"2 BHK Flat in Parel, Mumbai","2 BHK Flat in Parel, Mumbai",L&T Crescent Bay,"Parel, Mumbai",₹4 Cr,"₹42,105 /sqft",950 sqft,(88 sqm),Carpet Area,2 BHK,2.0,Ready To Move,45th out of 49 Floors | Private Garden,,"This is a south-East-Facing property. The flat is over 950 sq.Ft. Carpet area and comes with 2 bedroom(s), 2 bathrooms and 2 balconies. The flat has a total of 49 floors and this property is situated on 45th floor. An added advantage of this 1-5 years old flat is that it is available for immediate possession as the project is already ready to move. The floor of this flat is beautifully designed...",IMPERIAL ESTATE,Dealer,,https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-l-t-crescent-bay-parel-south-mumbai-950-sqft-spid-C92274894,,3
5842,D92618118,PROPERTY,"2 BHK Flat in Parel, Mumbai","2 BHK Flat in Parel, Mumbai",L&T Crescent Bay,"Parel, Mumbai",₹4.4 Cr,"₹46,315 /sqft",950 sqft,(88 sqm),Carpet Area,2 BHK,2.0,Ready To Move,38th out of 59 Floors | Overlooking Park,,"The flat is facing the west direction. Containing 2 bedroom(s), 2 bathrooms and 1 balcony, this flat is spread over a carpet area of 950 sq.Ft. This flat lies on the 38th level of a 59 storey building. This is a ready to move project and the property is 1-5 years old. The beautifully designed marble flooring enhances the beauty of the flat. Another plus point for this is that it is situated nea...",Property Butler LLP,Dealer,,https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-l-t-crescent-bay-parel-south-mumbai-950-sqft-spid-D92618118,,3
5843,A91798254,PROPERTY,"3 BHK Flat in Parel East, Mumbai","3 BHK Flat in Parel East, Mumbai",L&T Crescent Bay,"Parel East, Mumbai",₹10.1 Cr,"₹36,348 /sqft","2,780 sqft",(258 sqm),Super Built-up Area,3 BHK,4.0,Ready To Move,47th out of 59 Floors | Overlooking Park,,"Premium higher floor residences in crescent bay tower 6 - Ready to move, oc received apartments. - Exclusive higher floors for privacy and panoramic views. - 11ft height - Ac vrv system - Modular kitchen - World class amenities + exclusive gym for t6 residents",Ignite Properties and Services,Dealer,,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-l-t-crescent-bay-parel-east-south-mumbai-2780-sqft-spid-A91798254,,3
5844,T85624480,PROPERTY,"3 BHK Flat in Parel, Mumbai","3 BHK Flat in Parel, Mumbai",L&T Crescent Bay,"Parel, Mumbai",₹5.4 Cr,"₹43,654 /sqft","1,237 sqft",(115 sqm),Carpet Area,3 BHK,2.0,Ready To Move,30th out of 59 Floors | Overlooking Park,,"Located in the popular residential address of parel, mumbai south, l&t crescent bay is one of the most preferred destination for apartments in mumbai south. This 3 bhk flat is your ticket to be a part of this community. This property faces the east direction. The flat occupies a carpet area of 1237 sq.Ft. That consists of 3 bedrooms, 2 bathrooms and 1 balcony. The residential building has 59 fl...",Kothari Realtors,,,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-l-t-crescent-bay-parel-south-mumbai-1237-sqft-r2-spid-T85624480,,3
5845,Q90173404,PROPERTY,"3 BHK Flat in Parel, Mumbai","3 BHK Flat in Parel, Mumbai",Peninsula Celestia Spaces,"Parel, Mumbai",₹5.3 Cr,"₹43,054 /sqft","1,231 sqft",(114 sqm),Carpet Area,3 BHK,3.0,Under Construction,11th out of 50 Floors | Overlooking Main Road,,"This property faces the north-East direction. The floor plan additionally contains 3 bedroom(s), 3 bathrooms . All in all, the flat is spread over a carpet area of 1231 sq.Ft. This flat is situated on the 11th floor of this 50 floors tall residential building. The floor of this flat is beautifully designed using vitrified flooring, giving the flat an alluring look. The society complex is in the...",THRIVE SPACES PRIVATE LIMITED,,,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-peninsula-celestia-spaces-parel-south-mumbai-1231-sqft-r1-spid-Q90173404,,3
5846,T85623468,PROPERTY,"3 BHK Flat in Parel, Mumbai","3 BHK Flat in Parel, Mumbai",L&T Crescent Bay,"Parel, Mumbai",₹5.42 Cr,"₹45,166 /sqft","1,200 sqft",(111 sqm),Carpet Area,3 BHK,2.0,Ready To Move,26th out of 59 Floors | Overlooking Park,,"Situated in parel, mumbai south, l&t crescent bay is a well planned society that offers a pleasant living experience to its residents. This 3 bhk flat in mumbai south is your opportunity to be a part of this community. The flat is facing the east direction. The floor plan additionally contains 3 bedroom(s), 2 bathrooms and 1 balcony. All in all, the flat is spread over a carpet area of 1200 sq....",Kothari Realtors,,,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-l-t-crescent-bay-parel-south-mumbai-1200-sqft-r1-spid-T85623468,,3
5847,K92313004,PROPERTY,"3 BHK Flat in Parel, Mumbai","3 BHK Flat in Parel, Mumbai",Bhoomi Simana,"Parel, Mumbai",₹6.21 Cr,"₹37,750 /sqft","1,645 sqft",(153 sqm),Super Built-up Area,3 BHK,3.0,Ready To Move,22nd out of 53 Floors | North-East Facing,,"The flat is north-East-Facing. Constructed on a super built up area of 1645 sq.Ft., the flat comprises 3 bedroom(s), 3 bathrooms . This flat lies on the 22nd level of a 53 storey building. As the project is already ready to move, so you can easily move into this 0-1 year old property. The vitrified flooring of this flat is beautifully designed and helps to give it a pleasing look. Many of the m...",PROPSERVE INDIA REALTY LLP,,,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-bhoomi-simana-parel-south-mumbai-1645-sqft-spid-K92313004,,3
5848,K92307364,PROPERTY,"4 BHK Flat in Parel, Mumbai","4 BHK Flat in Parel, Mumbai",Bhoomi Simana,"Parel, Mumbai",₹8.9 Cr,"₹37,426 /sqft","2,378 sqft",(221 sqm),Super Built-up Area,4 BHK,4.0,Ready To Move,12th out of 53 Floors | North-East Facing,,"This is a north-East-Facing property. Containing 4 bedroom(s), 4 bathrooms , this flat is spread over a super built up area of 2378 sq.Ft. The flat has a total of 53 floors and this property is situated on 12th floor. This is a ready to move project and the property is 0-1 year old. The well built vitrified flooring enhances the aesthetic appeal of this flat. The flat will offer a modern lifest...",PROPSERVE INDIA REALTY LLP,,,https://www.99acres.com/4-bhk-bedroom-apartment-flat-for-sale-in-bhoomi-simana-parel-south-mumbai-2378-sqft-spid-K92307364,,3
5849,M92313482,PROPERTY,"4 BHK Flat in Parel, Mumbai","4 BHK Flat in Parel, Mumbai",Bhoomi Simana,"Parel, Mumbai",₹8.91 Cr,"₹37,468 /sqft","2,378 sqft",(221 sqm),Super Built-up Area,4 BHK,4.0,Ready To Move,23rd out of 53 Floors | North-East Facing,,"This residential flat is north-East-Facing direction. The floor plan additionally contains 4 bedroom(s), 4 bathrooms . All in all, the flat is spread over a super built up area of 2378 sq.Ft. This flat lies on the 23rd level of a 53 storey building. This is a ready to move project and the property is 0-1 year old. The beautifully designed vitrified flooring enhances the beauty of the flat. The ...",PROPSERVE INDIA REALTY LLP,,,https://www.99acres.com/4-bhk-bedroom-apartment-flat-for-sale-in-bhoomi-simana-parel-south-mumbai-2378-sqft-spid-M92313482,,3
5850,O92865048,PROPERTY,"3 BHK Flat in Parel, Mumbai","3 BHK Flat in Parel, Mumbai",L&T Crescent Bay,"Parel, Mumbai",₹6 Cr,"₹42,857 /sqft","1,400 sqft",(130 sqm),Carpet Area,3 BHK,3.0,Ready To Move,21st out of 59 Floors,,"Constructed on a carpet area of 1400 sq.Ft., the flat comprises 3 bedroom(s), 3 bathrooms and 1 balcony. This flat is situated on the 21st floor of this 59 floors tall residential building. Being a ready to move project, you can expect immediate possession of this 1-5 years old property. L&t crescent bay is designed very well to provide modern facilities such as swimming pool, gymnasium, club h...",Property Butler LLP,Dealer,,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-l-t-crescent-bay-parel-south-mumbai-1400-sqft-spid-O92865048,,3
5851,T92574766,PROPERTY,"3 BHK Flat in Parel, Mumbai","3 BHK Flat in Parel, Mumbai",Ruparel Ariana,"Parel, Mumbai",₹6 Cr,"₹44,411 /sqft","1,351 sqft",(126 sqm),Carpet Area,3 BHK,3.0,Ready To Move,65th out of 73 Floors | Overlooking Park,,"Behold the splendour of ruparel ariana. Where luxury is redefined. Where every inch is moulded to perfection. And where unstinting luxury speaks about the grandness, sprawled all around it.With its massive height making it a 73 storeyed elegant tower, ariana is all set to give you a life as majestic as kings. As grand as the grandness itself.",Property Pro,,,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-ruparel-ariana-parel-south-mumbai-1351-sqft-spid-T92574766,,3
5852,R74202311,PROPERTY,"3 BHK Flat in Parel, Mumbai","3 BHK Flat in Parel, Mumbai",Lodha Venezia,"Parel, Mumbai",₹6.25 Cr,"₹56,818 /sqft","1,100 sqft",(102 sqm),Carpet Area,3 BHK,3.0,Ready To Move,26th out of 65 Floors | East Facing,,"Lodha venezia is one of mumbai south's most sought after destination for apartments and this 3 bhk flat in parel is your opportunity to be a part of this community. The flat occupies a carpet area of 1100 sq.Ft. That consists of 3 bedrooms, 3 bathrooms and 1 balcony. The property is located on the 26th floor of a 65 floors tall building. This 0-1 year old property is available for immediate pos...",LAXMI PROPERTY,,,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-lodha-venezia-parel-south-mumbai-1100-sqft-r6-spid-R74202311,,3
5853,H90289076,PROPERTY,"3 BHK Flat in Parel, Mumbai","3 BHK Flat in Parel, Mumbai",Lodha Venezia,"Parel, Mumbai",₹6.5 Cr,"₹51,060 /sqft","1,273 sqft",(118 sqm),Carpet Area,3 BHK,3.0,Ready To Move,16th out of 65 Floors | Overlooking Park,,"This property faces the south direction. The floor plan additionally contains 3 bedroom(s), 3 bathrooms and 1 balcony. All in all, the flat is spread over a carpet area of 1273 sq.Ft. This flat lies on the 16th level of a 65 storey building. An added advantage of this 1-5 years old flat is that it is available for immediate possession as the project is already ready to move. The beautifully des...",Sagar Reality,Dealer,,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-lodha-venezia-parel-south-mumbai-1273-sqft-spid-H90289076,,3
5854,Q92027242,PROPERTY,"3 BHK Flat in Parel East, Mumbai","3 BHK Flat in Parel East, Mumbai",L&T Crescent Bay,"Parel East, Mumbai",₹6.5 Cr,"₹50,000 /sqft","1,300 sqft",(121 sqm),Carpet Area,3 BHK,3.0,Ready To Move,49th out of 59 Floors | Overlooking Park,,"The flat is facing the north-East direction. The floor plan additionally contains 3 bedroom(s), 3 bathrooms and 2 balconies. All in all, the flat is spread over a carpet area of 1300 sq.Ft. The flat has a total of 59 floors and this property is situated on 49th floor. As the project is already ready to move, so you can easily move into this 0-1 year old property. The beautifully designed vitrif...",Xtreme Properties,Dealer,,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-l-t-crescent-bay-parel-east-south-mumbai-1300-sqft-spid-Q92027242,,3
5855,K91240116,PROPERTY,"3 BHK Flat in Parel, Mumbai","3 BHK Flat in Parel, Mumbai",Runwal Parel,"Parel, Mumbai",₹6.34 Cr,"₹47,818 /sqft","1,325 sqft",(123 sqm),Carpet Area,3 BHK,4.0,Ready To Move,23rd out of 46 Floors | Overlooking Sea,,"This residential flat is north-East-Facing direction. The flat occupies a carpet area of 1325 sq.Ft. That consists of 3 bedrooms, 4 bathrooms and 1 balcony. This flat is situated on the 23rd floor of this 46 floors tall residential building. Being a ready to move project, you can expect immediate possession of this 0-1 year old property. The flat comes well built with ceramic flooring options. ...",PRAMOD GAIKAR,Dealer,,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-runwal-parel-parel-south-mumbai-1325-sqft-spid-K91240116,,3
5856,D92621470,PROPERTY,"3 BHK Flat in Parel, Mumbai","3 BHK Flat in Parel, Mumbai",L&T Crescent Bay,"Parel, Mumbai",₹7.1 Cr,"₹54,615 /sqft","1,300 sqft",(121 sqm),Carpet Area,3 BHK,3.0,Ready To Move,36th out of 59 Floors,,"This property faces the west direction. The flat is over 1300 sq.Ft. Carpet area and comes with 3 bedroom(s), 3 bathrooms and 1 balcony. The property is located on the 36th floor of a 59 floors tall building. As the project is already ready to move, so you can easily move into this 1-5 years old property. The beautifully designed marble flooring enhances the beauty of the flat. The society comp...",Property Butler LLP,Dealer,,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-l-t-crescent-bay-parel-south-mumbai-1300-sqft-spid-D92621470,,3
5857,S93082830,PROPERTY,"3 BHK Flat in Parel, Mumbai","3 BHK Flat in Parel, Mumbai",Ruparel Ariana,"Parel, Mumbai",₹6.5 Cr,"₹46,001 /sqft","1,413 sqft",(131 sqm),Carpet Area,3 BHK,3.0,Ready To Move,60th out of 65 Floors,,"Behold the splendour of ruperal ariana. Where luxury is redefined. Where every inch is moulded to perfection. And where unstinting luxury speaks about the grandness, sprawled all around it. With its massive height making it a 73 storeyed elegant tower, ariana is all set to give you a life as majestic as kings. As grand as the grandness itself.",Property Pro,,,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-ruparel-ariana-parel-south-mumbai-1413-sqft-spid-S93082830,,3
5858,O91645606,PROPERTY,"3 BHK Flat in Parel East, Mumbai","3 BHK Flat in Parel East, Mumbai",Ruparel Ariana,"Parel East, Mumbai",₹6.6 Cr,"₹46,715 /sqft","1,413 sqft",(131 sqm),Carpet Area,3 BHK,3.0,Ready To Move,60th out of 67 Floors | 1 Covered Parking,,"Ruparel ariana | parel east, mumbai An address above the ordinary Ruparel ariana is a landmark luxury residential development crafted for discerning homeowners seeking exclusivity, connectivity, and an elevated lifestyle in the heart of mumbai. Rising gracefully above the city skyline, this iconic tower combines contemporary architecture, thoughtfully designed residences, and world-Class amenit...",High Street Realtors,Dealer,,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-ruparel-ariana-parel-east-south-mumbai-1413-sqft-spid-O91645606,,3
